warehouse_id,date,sku,quantity_on_hand
WH-001,2025-12-31,SKU-0001,102
WH-001,2025-12-31,SKU-0002,454
WH-001,2025-12-31,SKU-0003,168
WH-001,2025-12-31,SKU-0004,51
WH-001,2025-12-31,SKU-0005,309
WH-001,2025-12-31,SKU-0006,408
WH-001,2025-12-31,SKU-0007,87
WH-001,2025-12-31,SKU-0008,412
WH-001,2025-12-31,SKU-0009,322
WH-001,2025-12-31,SKU-0010,380
WH-001,2025-12-31,SKU-0011,214
WH-001,2025-12-31,SKU-0012,29
WH-001,2025-12-31,SKU-0013,167
WH-001,2025-12-31,SKU-0014,340
WH-001,2025-12-31,SKU-0015,202
WH-001,2025-12-31,SKU-0016,68
WH-001,2025-12-31,SKU-0017,72
WH-001,2025-12-31,SKU-0018,462
WH-001,2025-12-31,SKU-0019,103
WH-001,2025-12-31,SKU-0020,358
WH-001,2025-12-31,SKU-0021,390
WH-001,2025-12-31,SKU-0022,370
WH-001,2025-12-31,SKU-0023,90
WH-001,2025-12-31,SKU-0024,146
WH-001,2025-12-31,SKU-0025,317
WH-001,2025-12-31,SKU-0026,203
WH-001,2025-12-31,SKU-0027,251
WH-001,2025-12-31,SKU-0028,136
WH-001,2025-12-31,SKU-0029,356
WH-001,2025-12-31,SKU-0030,481
WH-001,2025-12-31,SKU-0031,36
WH-001,2025-12-31,SKU-0032,395
WH-001,2025-12-31,SKU-0033,43
WH-001,2025-12-31,SKU-0034,472
WH-001,2025-12-31,SKU-0035,349
WH-001,2025-12-31,SKU-0036,107
WH-001,2025-12-31,SKU-0037,17
WH-001,2025-12-31,SKU-0038,91
WH-001,2025-12-31,SKU-0039,429
WH-001,2025-12-31,SKU-0040,151
WH-001,2025-12-31,SKU-0041,470
WH-001,2025-12-31,SKU-0042,101
WH-001,2025-12-31,SKU-0043,152
WH-001,2025-12-31,SKU-0044,216
WH-001,2025-12-31,SKU-0045,334
WH-001,2025-12-31,SKU-0046,254
WH-001,2025-12-31,SKU-0047,169
WH-001,2025-12-31,SKU-0048,270
WH-001,2025-12-31,SKU-0049,411
WH-001,2025-12-31,SKU-0050,111
